"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","% Total Population: Male","% Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","% Total Population: Under 5 Years","% Total Population: 5 to 9 Years","% Total Population: 10 to 14 Years","% Total Population: 15 to 17 Years","% Total Population: 18 to 24 Years","% Total Population: 25 to 34 Years","% Total Population: 35 to 44 Years","% Total Population: 45 to 54 Years","% Total Population: 55 to 64 Years","% Total Population: 65 to 74 Years","% Total Population: 75 to 84 Years","% Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","% Households: Family Households","% Households: Family Households: Married-Couple Family","% Households: Family Households: Other Family","% Households: Family Households: Other Family: Male Householder, No Wife Present","% Households: Family Households: Other Family: Female Householder, No Husband Present","% Households: Nonfamily Households","% Households: Nonfamily Households: Male Householder","% Households: Nonfamily Households: Female Householder","Median Household Income (In 2021 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","% Occupied Housing Units: Owner Occupied","% Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)","% Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","% Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","% Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","% Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"29737","Findlay, OH Urban Cluster (2010)","ACSSF","us","400","00","0008336",,,,,,,,,,,,,,,,,,,,,,,,,,"29737",,,,,,,,,,,,,,,,,,"40000US29737","Findlay",,,,47084,47084,,,47084,23221,23863,49.32,50.68,47084,3113,2735,2552,1486,4965,7350,5399,5778,6173,4130,2274,1129,6.61,5.81,5.42,3.16,10.54,15.61,11.47,12.27,13.11,8.77,4.83,2.4,47084,41847,1093,62,1110,8,1284,1680,88.88,2.32,0.13,2.36,0.02,2.73,3.57,20320,11005,7828,3177,939,2238,9315,4528,4787,54.16,38.52,15.63,4.62,11.01,45.84,22.28,23.56,53649,21812,20320,12337,7983,60.71,39.29,45226,5605,8522,14127,31099,12.39,18.84,31.24,68.76
"29764","Firebaugh, CA Urban Cluster (2010)","ACSSF","us","400","00","0008337",,,,,,,,,,,,,,,,,,,,,,,,,,"29764",,,,,,,,,,,,,,,,,,"40000US29764","Firebaugh",,,,7143,7143,,,7143,3645,3498,51.03,48.97,7143,783,657,622,577,625,649,759,821,764,615,205,66,10.96,9.2,8.71,8.08,8.75,9.09,10.63,11.49,10.7,8.61,2.87,0.92,7143,3305,3,16,1,0,3549,269,46.27,0.04,0.22,0.01,0,49.69,3.77,2065,1763,1073,690,82,608,302,210,92,85.38,51.96,33.41,3.97,29.44,14.62,10.17,4.46,32440,2163,2065,779,1286,37.72,62.28,7143,2632,2080,4712,2431,36.85,29.12,65.97,34.03
"29775","Firestone--Frederick, CO Urban Cluster (2010)","ACSSF","us","400","00","0008338",,,,,,,,,,,,,,,,,,,,,,,,,,"29775",,,,,,,,,,,,,,,,,,"40000US29775","Firestone--Frederick",,,,28501,28501,,,28501,14304,14197,50.19,49.81,28501,2029,2255,2394,1302,1749,4845,4804,3444,2835,2067,664,113,7.12,7.91,8.4,4.57,6.14,17,16.86,12.08,9.95,7.25,2.33,0.4,28501,23301,350,56,982,62,1591,2159,81.76,1.23,0.2,3.45,0.22,5.58,7.58,9252,7012,5598,1414,536,878,2240,1248,992,75.79,60.51,15.28,5.79,9.49,24.21,13.49,10.72,99140,9413,9252,7911,1341,85.51,14.49,28321,1171,3075,4246,24075,4.13,10.86,14.99,85.01
"29791","Fitzgerald, GA Urban Cluster (2010)","ACSSF","us","400","00","0008339",,,,,,,,,,,,,,,,,,,,,,,,,,"29791",,,,,,,,,,,,,,,,,,"40000US29791","Fitzgerald",,,,10679,10679,,,10679,4843,5836,45.35,54.65,10679,729,499,1307,419,870,1252,1519,1025,1424,865,557,213,6.83,4.67,12.24,3.92,8.15,11.72,14.22,9.6,13.33,8.1,5.22,1.99,10679,4768,5384,0,41,0,365,121,44.65,50.42,0,0.38,0,3.42,1.13,4125,2564,1110,1454,212,1242,1561,606,955,62.16,26.91,35.25,5.14,30.11,37.84,14.69,23.15,30664,4912,4125,1984,2141,48.1,51.9,10349,2698,3095,5793,4556,26.07,29.91,55.98,44.02
"29818","Flagstaff, AZ Urbanized Area (2010)","ACSSF","us","400","00","0008340",,,,,,,,,,,,,,,,,,,,,,,,,,"29818",,,,,,,,,,,,,,,,,,"40000US29818","Flagstaff",,,,81904,81904,,,81904,40697,41207,49.69,50.31,81904,3969,3977,4349,2608,23824,12492,8984,7143,7286,5004,1757,511,4.85,4.86,5.31,3.18,29.09,15.25,10.97,8.72,8.9,6.11,2.15,0.62,81904,60282,1175,7140,2112,156,4320,6719,73.6,1.43,8.72,2.58,0.19,5.27,8.2,28572,15082,11425,3657,1207,2450,13490,7511,5979,52.79,39.99,12.8,4.22,8.57,47.21,26.29,20.93,62396,32674,28572,13614,14958,47.65,52.35,69190,11179,12598,23777,45413,16.16,18.21,34.36,65.64
"29845","Flemingsburg, KY Urban Cluster (2010)","ACSSF","us","400","00","0008341",,,,,,,,,,,,,,,,,,,,,,,,,,"29845",,,,,,,,,,,,,,,,,,"40000US29845","Flemingsburg",,,,2852,2852,,,2852,1460,1392,51.19,48.81,2852,355,164,204,145,229,457,287,297,288,150,209,67,12.45,5.75,7.15,5.08,8.03,16.02,10.06,10.41,10.1,5.26,7.33,2.35,2852,2500,182,0,0,0,57,113,87.66,6.38,0,0,0,2,3.96,1110,666,372,294,157,137,444,164,280,60,33.51,26.49,14.14,12.34,40,14.77,25.23,37800,1286,1110,471,639,42.43,57.57,2852,824,682,1506,1346,28.89,23.91,52.81,47.19
"29872","Flint, MI Urbanized Area (2010)","ACSSF","us","400","00","0008342",,,,,,,,,,,,,,,,,,,,,,,,,,"29872",,,,,,,,,,,,,,,,,,"40000US29872","Flint",,,,335620,335620,,,335620,160966,174654,47.96,52.04,335620,20701,20325,22520,13684,29148,43222,39337,43297,46076,33700,16008,7602,6.17,6.06,6.71,4.08,8.68,12.88,11.72,12.9,13.73,10.04,4.77,2.27,335620,233997,77359,1095,3576,63,2800,16730,69.72,23.05,0.33,1.07,0.02,0.83,4.98,138257,84311,53108,31203,8096,23107,53946,24569,29377,60.98,38.41,22.57,5.86,16.71,39.02,17.77,21.25,50918,156204,138257,91733,46524,66.35,33.65,331342,61029,67356,128385,202957,18.42,20.33,38.75,61.25
"29899","Flora, IL Urban Cluster (2010)","ACSSF","us","400","00","0008343",,,,,,,,,,,,,,,,,,,,,,,,,,"29899",,,,,,,,,,,,,,,,,,"40000US29899","Flora",,,,4565,4565,,,4565,2116,2449,46.35,53.65,4565,39,271,293,187,450,518,509,503,848,378,301,268,0.85,5.94,6.42,4.1,9.86,11.35,11.15,11.02,18.58,8.28,6.59,5.87,4565,4265,17,64,15,0,3,201,93.43,0.37,1.4,0.33,0,0.07,4.4,2028,1090,773,317,191,126,938,303,635,53.75,38.12,15.63,9.42,6.21,46.25,14.94,31.31,51275,2275,2028,1426,602,70.32,29.68,4455,753,1187,1940,2515,16.9,26.64,43.55,56.45
"29953","Florence, AL Urbanized Area (2010)","ACSSF","us","400","00","0008344",,,,,,,,,,,,,,,,,,,,,,,,,,"29953",,,,,,,,,,,,,,,,,,"40000US29953","Florence",,,,80524,80524,,,80524,37715,42809,46.84,53.16,80524,4295,4871,4719,2528,9437,11344,9419,8301,9970,9027,4854,1759,5.33,6.05,5.86,3.14,11.72,14.09,11.7,10.31,12.38,11.21,6.03,2.18,80524,60060,14644,362,527,113,1578,3240,74.59,18.19,0.45,0.65,0.14,1.96,4.02,33866,19521,13112,6409,1406,5003,14345,5848,8497,57.64,38.72,18.92,4.15,14.77,42.36,17.27,25.09,44131,39183,33866,19361,14505,57.17,42.83,78301,13558,18594,32152,46149,17.32,23.75,41.06,58.94
"29980","Florence, AZ Urban Cluster (2010)","ACSSF","us","400","00","0008345",,,,,,,,,,,,,,,,,,,,,,,,,,"29980",,,,,,,,,,,,,,,,,,"40000US29980","Florence",,,,12136,12136,,,12136,9248,2888,76.2,23.8,12136,222,220,265,120,942,2960,2546,1473,1432,846,834,276,1.83,1.81,2.18,0.99,7.76,24.39,20.98,12.14,11.8,6.97,6.87,2.27,12136,8539,1052,533,90,52,1034,836,70.36,8.67,4.39,0.74,0.43,8.52,6.89,2303,1242,844,398,114,284,1061,489,572,53.93,36.65,17.28,4.95,12.33,46.07,21.23,24.84,44496,3322,2303,1578,725,68.52,31.48,5087,700,1295,1995,3092,13.76,25.46,39.22,60.78
"30007","Florence, CO Urban Cluster (2010)","ACSSF","us","400","00","0008346",,,,,,,,,,,,,,,,,,,,,,,,,,"30007",,,,,,,,,,,,,,,,,,"40000US30007","Florence",,,,7233,7233,,,7233,5174,2059,71.53,28.47,7233,170,137,225,106,543,1343,1544,1278,872,660,294,61,2.35,1.89,3.11,1.47,7.51,18.57,21.35,17.67,12.06,9.12,4.06,0.84,7233,5630,880,260,79,0,114,270,77.84,12.17,3.59,1.09,0,1.58,3.73,1835,1176,909,267,106,161,659,439,220,64.09,49.54,14.55,5.78,8.77,35.91,23.92,11.99,51396,2001,1835,1292,543,70.41,29.59,4117,531,1043,1574,2543,12.9,25.33,38.23,61.77
"30034","Florence, OR Urban Cluster (2010)","ACSSF","us","400","00","0008347",,,,,,,,,,,,,,,,,,,,,,,,,,"30034",,,,,,,,,,,,,,,,,,"40000US30034","Florence",,,,11064,11064,,,11064,4865,6199,43.97,56.03,11064,235,369,352,241,577,910,692,1316,1665,2580,1602,525,2.12,3.34,3.18,2.18,5.22,8.22,6.25,11.89,15.05,23.32,14.48,4.75,11064,10102,196,72,109,7,122,456,91.31,1.77,0.65,0.99,0.06,1.1,4.12,5601,3199,2403,796,197,599,2402,715,1687,57.11,42.9,14.21,3.52,10.69,42.89,12.77,30.12,53331,6463,5601,3759,1842,67.11,32.89,11022,1522,2247,3769,7253,13.81,20.39,34.2,65.8
"30061","Florence, SC Urbanized Area (2010)","ACSSF","us","400","00","0008348",,,,,,,,,,,,,,,,,,,,,,,,,,"30061",,,,,,,,,,,,,,,,,,"40000US30061","Florence",,,,91829,91829,,,91829,42003,49826,45.74,54.26,91829,5692,5509,6459,3848,8053,11625,11203,10918,12102,9831,4752,1837,6.2,6,7.03,4.19,8.77,12.66,12.2,11.89,13.18,10.71,5.17,2,91829,44377,43028,285,1263,34,1207,1635,48.33,46.86,0.31,1.38,0.04,1.31,1.78,35932,22477,14641,7836,1206,6630,13455,5673,7782,62.55,40.75,21.81,3.36,18.45,37.45,15.79,21.66,49794,41041,35932,21451,14481,59.7,40.3,89343,16546,18861,35407,53936,18.52,21.11,39.63,60.37
"30088","Floresville, TX Urban Cluster (2010)","ACSSF","us","400","00","0008349",,,,,,,,,,,,,,,,,,,,,,,,,,"30088",,,,,,,,,,,,,,,,,,"40000US30088","Floresville",,,,6491,6491,,,6491,3420,3071,52.69,47.31,6491,492,605,306,231,491,1078,1118,412,621,601,335,201,7.58,9.32,4.71,3.56,7.56,16.61,17.22,6.35,9.57,9.26,5.16,3.1,6491,4608,87,0,156,0,209,1431,70.99,1.34,0,2.4,0,3.22,22.05,2279,1654,1116,538,180,358,625,292,333,72.58,48.97,23.61,7.9,15.71,27.42,12.81,14.61,44875,2483,2279,1451,828,63.67,36.33,6090,961,2031,2992,3098,15.78,33.35,49.13,50.87
"30115","Florida--Imbéry--Barceloneta, PR Urbanized Area (2010)","ACSSF","pr","400","00","0007017",,,,,,,,,,,,,,,,,,,,,,,,,,"30115",,,,,,,,,,,,,,,,,,"40000US30115","Florida--Imbéry--Barceloneta",,,,66821,66821,,,66821,32234,34587,48.24,51.76,66821,2126,3271,3881,2535,7096,8467,8428,9774,7999,7253,4347,1644,3.18,4.9,5.81,3.79,10.62,12.67,12.61,14.63,11.97,10.85,6.51,2.46,66821,35310,2384,97,613,0,14596,13821,52.84,3.57,0.15,0.92,0,21.84,20.68,23501,16890,8779,8111,1369,6742,6611,2854,3757,71.87,37.36,34.51,5.83,28.69,28.13,12.14,15.99,20252,29200,23501,16520,6981,70.29,29.71,66443,30937,19657,50594,15849,46.56,29.58,76.15,23.85
"30142","Floydada, TX Urban Cluster (2010)","ACSSF","us","400","00","0008350",,,,,,,,,,,,,,,,,,,,,,,,,,"30142",,,,,,,,,,,,,,,,,,"40000US30142","Floydada",,,,2556,2556,,,2556,1256,1300,49.14,50.86,2556,210,231,230,91,200,357,321,214,213,222,170,97,8.22,9.04,9,3.56,7.82,13.97,12.56,8.37,8.33,8.69,6.65,3.79,2556,1963,183,4,8,0,173,225,76.8,7.16,0.16,0.31,0,6.77,8.8,912,643,432,211,19,192,269,149,120,70.5,47.37,23.14,2.08,21.05,29.5,16.34,13.16,45000,1244,912,644,268,70.61,29.39,2556,390,1006,1396,1160,15.26,39.36,54.62,45.38
"30171","Foley, AL Urban Cluster (2010)","ACSSF","us","400","00","0008351",,,,,,,,,,,,,,,,,,,,,,,,,,"30171",,,,,,,,,,,,,,,,,,"40000US30171","Foley",,,,31557,31557,,,31557,13712,17845,43.45,56.55,31557,520,678,1757,1406,2312,3737,2717,4540,5721,4523,2719,927,1.65,2.15,5.57,4.46,7.33,11.84,8.61,14.39,18.13,14.33,8.62,2.94,31557,27341,2056,83,221,0,990,866,86.64,6.52,0.26,0.7,0,3.14,2.74,15135,8085,6008,2077,504,1573,7050,2599,4451,53.42,39.7,13.72,3.33,10.39,46.58,17.17,29.41,50135,23264,15135,10089,5046,66.66,33.34,31358,3768,5325,9093,22265,12.02,16.98,29,71
"30196","Folkston, GA Urban Cluster (2010)","ACSSF","us","400","00","0008352",,,,,,,,,,,,,,,,,,,,,,,,,,"30196",,,,,,,,,,,,,,,,,,"40000US30196","Folkston",,,,4649,4649,,,4649,2728,1921,58.68,41.32,4649,158,259,209,95,347,1085,458,643,529,572,187,107,3.4,5.57,4.5,2.04,7.46,23.34,9.85,13.83,11.38,12.3,4.02,2.3,4649,2065,2323,3,72,0,21,165,44.42,49.97,0.06,1.55,0,0.45,3.55,1621,909,529,380,120,260,712,459,253,56.08,32.63,23.44,7.4,16.04,43.92,28.32,15.61,29896,1797,1621,991,630,61.14,38.86,4562,1386,1173,2559,2003,30.38,25.71,56.09,43.91
"30223","Fond du Lac, WI Urbanized Area (2010)","ACSSF","us","400","00","0008353",,,,,,,,,,,,,,,,,,,,,,,,,,"30223",,,,,,,,,,,,,,,,,,"40000US30223","Fond du Lac",,,,55981,55981,,,55981,27370,28611,48.89,51.11,55981,3219,3387,3720,1857,5237,7556,7641,6918,7269,5160,2700,1317,5.75,6.05,6.65,3.32,9.35,13.5,13.65,12.36,12.98,9.22,4.82,2.35,55981,49763,1583,283,1089,88,1291,1884,88.89,2.83,0.51,1.95,0.16,2.31,3.37,23085,13852,10598,3254,1114,2140,9233,4738,4495,60,45.91,14.1,4.83,9.27,40,20.52,19.47,58474,25182,23085,14703,8382,63.69,36.31,53599,6013,8197,14210,39389,11.22,15.29,26.51,73.49
"30250","Fordyce, AR Urban Cluster (2010)","ACSSF","us","400","00","0008354",,,,,,,,,,,,,,,,,,,,,,,,,,"30250",,,,,,,,,,,,,,,,,,"40000US30250","Fordyce",,,,3130,3130,,,3130,1317,1813,42.08,57.92,3130,202,135,294,112,395,327,335,374,338,319,226,73,6.45,4.31,9.39,3.58,12.62,10.45,10.7,11.95,10.8,10.19,7.22,2.33,3130,941,2114,22,0,0,4,49,30.06,67.54,0.7,0,0,0.13,1.57,1015,496,234,262,39,223,519,158,361,48.87,23.05,25.81,3.84,21.97,51.13,15.57,35.57,27765,1393,1015,602,413,59.31,40.69,2837,462,488,950,1887,16.28,17.2,33.49,66.51
"30277","Forest, MS Urban Cluster (2010)","ACSSF","us","400","00","0008355",,,,,,,,,,,,,,,,,,,,,,,,,,"30277",,,,,,,,,,,,,,,,,,"40000US30277","Forest",,,,4346,4346,,,4346,2418,1928,55.64,44.36,4346,460,115,435,177,347,474,733,333,582,351,287,52,10.58,2.65,10.01,4.07,7.98,10.91,16.87,7.66,13.39,8.08,6.6,1.2,4346,2351,1553,0,0,0,396,46,54.1,35.73,0,0,0,9.11,1.06,1549,968,649,319,187,132,581,184,397,62.49,41.9,20.59,12.07,8.52,37.51,11.88,25.63,45302,1815,1549,934,615,60.3,39.7,4159,1032,990,2022,2137,24.81,23.8,48.62,51.38
"30304","Forest City, IA Urban Cluster (2010)","ACSSF","us","400","00","0008356",,,,,,,,,,,,,,,,,,,,,,,,,,"30304",,,,,,,,,,,,,,,,,,"40000US30304","Forest City",,,,4179,4179,,,4179,2158,2021,51.64,48.36,4179,223,332,314,256,737,438,649,312,356,325,154,83,5.34,7.94,7.51,6.13,17.64,10.48,15.53,7.47,8.52,7.78,3.69,1.99,4179,3694,74,8,264,0,89,50,88.39,1.77,0.19,6.32,0,2.13,1.2,1481,902,626,276,50,226,579,339,240,60.9,42.27,18.64,3.38,15.26,39.1,22.89,16.21,53767,1694,1481,1069,412,72.18,27.82,3629,252,847,1099,2530,6.94,23.34,30.28,69.72
"30331","Forest City, NC Urban Cluster (2010)","ACSSF","us","400","00","0008357",,,,,,,,,,,,,,,,,,,,,,,,,,"30331",,,,,,,,,,,,,,,,,,"40000US30331","Forest City",,,,24198,24198,,,24198,11593,12605,47.91,52.09,24198,1459,1791,1423,817,1829,2965,3008,3077,3081,2746,1511,491,6.03,7.4,5.88,3.38,7.56,12.25,12.43,12.72,12.73,11.35,6.24,2.03,24198,17568,4173,24,240,9,647,1537,72.6,17.25,0.1,0.99,0.04,2.67,6.35,9722,5745,3409,2336,726,1610,3977,1723,2254,59.09,35.06,24.03,7.47,16.56,40.91,17.72,23.18,39129,11408,9722,5432,4290,55.87,44.13,23537,5533,6512,12045,11492,23.51,27.67,51.17,48.83
"30358","Forest Lake, MN Urban Cluster (2010)","ACSSF","us","400","00","0008358",,,,,,,,,,,,,,,,,,,,,,,,,,"30358",,,,,,,,,,,,,,,,,,"40000US30358","Forest Lake",,,,23153,23153,,,23153,11569,11584,49.97,50.03,23153,1318,1549,1534,1024,2110,3073,2885,3028,3311,1743,1157,421,5.69,6.69,6.63,4.42,9.11,13.27,12.46,13.08,14.3,7.53,5,1.82,23153,20687,613,68,557,34,349,845,89.35,2.65,0.29,2.41,0.15,1.51,3.65,8963,6310,5071,1239,261,978,2653,1233,1420,70.4,56.58,13.82,2.91,10.91,29.6,13.76,15.84,84994,9396,8963,6710,2253,74.86,25.14,22962,1011,2670,3681,19281,4.4,11.63,16.03,83.97
"30385","Forestville, CA Urban Cluster (2010)","ACSSF","us","400","00","0008359",,,,,,,,,,,,,,,,,,,,,,,,,,"30385",,,,,,,,,,,,,,,,,,"40000US30385","Forestville",,,,5819,5819,,,5819,2722,3097,46.78,53.22,5819,298,290,223,184,256,778,921,620,1094,902,202,51,5.12,4.98,3.83,3.16,4.4,13.37,15.83,10.65,18.8,15.5,3.47,0.88,5819,4716,52,89,162,27,391,382,81.04,0.89,1.53,2.78,0.46,6.72,6.56,2282,1391,1179,212,39,173,891,359,532,60.96,51.67,9.29,1.71,7.58,39.04,15.73,23.31,85601,2528,2282,1634,648,71.6,28.4,5757,494,493,987,4770,8.58,8.56,17.14,82.86
"30412","Forks, WA Urban Cluster (2010)","ACSSF","us","400","00","0008360",,,,,,,,,,,,,,,,,,,,,,,,,,"30412",,,,,,,,,,,,,,,,,,"40000US30412","Forks",,,,3581,3581,,,3581,1715,1866,47.89,52.11,3581,332,278,269,154,237,634,567,306,410,243,128,23,9.27,7.76,7.51,4.3,6.62,17.7,15.83,8.55,11.45,6.79,3.57,0.64,3581,2684,108,119,20,0,127,523,74.95,3.02,3.32,0.56,0,3.55,14.6,1355,888,474,414,59,355,467,180,287,65.54,34.98,30.55,4.35,26.2,34.46,13.28,21.18,39884,1494,1355,788,567,58.15,41.85,3474,953,731,1684,1790,27.43,21.04,48.47,51.53
"30439","Forney, TX Urban Cluster (2010)","ACSSF","us","400","00","0008361",,,,,,,,,,,,,,,,,,,,,,,,,,"30439",,,,,,,,,,,,,,,,,,"40000US30439","Forney",,,,37148,37148,,,37148,19213,17935,51.72,48.28,37148,3032,2913,3259,1968,3492,5227,6039,4715,3711,2007,616,169,8.16,7.84,8.77,5.3,9.4,14.07,16.26,12.69,9.99,5.4,1.66,0.45,37148,24989,7193,91,1085,25,964,2801,67.27,19.36,0.24,2.92,0.07,2.6,7.54,12134,9662,7227,2435,723,1712,2472,1312,1160,79.63,59.56,20.07,5.96,14.11,20.37,10.81,9.56,86061,12728,12134,9398,2736,77.45,22.55,36985,3356,5127,8483,28502,9.07,13.86,22.94,77.06
"30466","Forrest City, AR Urban Cluster (2010)","ACSSF","us","400","00","0008362",,,,,,,,,,,,,,,,,,,,,,,,,,"30466",,,,,,,,,,,,,,,,,,"40000US30466","Forrest City",,,,10192,10192,,,10192,5573,4619,54.68,45.32,10192,706,762,724,330,1118,1913,1510,890,1174,694,233,138,6.93,7.48,7.1,3.24,10.97,18.77,14.82,8.73,11.52,6.81,2.29,1.35,10192,1679,7846,44,30,0,33,560,16.47,76.98,0.43,0.29,0,0.32,5.49,3288,2109,1087,1022,55,967,1179,442,737,64.14,33.06,31.08,1.67,29.41,35.86,13.44,22.41,34647,3847,3288,1319,1969,40.12,59.88,8856,3025,2632,5657,3199,34.16,29.72,63.88,36.12
"30493","Forsyth, GA Urban Cluster (2010)","ACSSF","us","400","00","0008363",,,,,,,,,,,,,,,,,,,,,,,,,,"30493",,,,,,,,,,,,,,,,,,"40000US30493","Forsyth",,,,4070,4070,,,4070,1983,2087,48.72,51.28,4070,255,279,255,181,261,492,408,596,408,374,435,126,6.27,6.86,6.27,4.45,6.41,12.09,10.02,14.64,10.02,9.19,10.69,3.1,4070,1728,2040,20,81,0,66,135,42.46,50.12,0.49,1.99,0,1.62,3.32,1754,849,509,340,34,306,905,290,615,48.4,29.02,19.38,1.94,17.45,51.6,16.53,35.06,51094,1932,1754,824,930,46.98,53.02,3843,826,996,1822,2021,21.49,25.92,47.41,52.59
"30520","Forsyth, MO Urban Cluster (2010)","ACSSF","us","400","00","0008364",,,,,,,,,,,,,,,,,,,,,,,,,,"30520",,,,,,,,,,,,,,,,,,"40000US30520","Forsyth",,,,7298,7298,,,7298,3586,3712,49.14,50.86,7298,359,509,434,261,423,614,751,1039,1018,1082,556,252,4.92,6.97,5.95,3.58,5.8,8.41,10.29,14.24,13.95,14.83,7.62,3.45,7298,6763,128,24,37,0,78,268,92.67,1.75,0.33,0.51,0,1.07,3.67,2922,1763,1297,466,109,357,1159,442,717,60.34,44.39,15.95,3.73,12.22,39.66,15.13,24.54,40231,3645,2922,1970,952,67.42,32.58,7026,1419,1816,3235,3791,20.2,25.85,46.04,53.96
"30547","Fort Atkinson, WI Urban Cluster (2010)","ACSSF","us","400","00","0008365",,,,,,,,,,,,,,,,,,,,,,,,,,"30547",,,,,,,,,,,,,,,,,,"40000US30547","Fort Atkinson",,,,20992,20992,,,20992,10397,10595,49.53,50.47,20992,889,999,1418,926,1441,2787,2558,2903,3408,2282,927,454,4.23,4.76,6.75,4.41,6.86,13.28,12.19,13.83,16.23,10.87,4.42,2.16,20992,18636,323,42,77,17,1097,800,88.78,1.54,0.2,0.37,0.08,5.23,3.81,8812,5482,4295,1187,479,708,3330,1491,1839,62.21,48.74,13.47,5.44,8.03,37.79,16.92,20.87,67290,9449,8812,6096,2716,69.18,30.82,20594,1459,3424,4883,15711,7.08,16.63,23.71,76.29
"30574","Fort Bragg, CA Urban Cluster (2010)","ACSSF","us","400","00","0008366",,,,,,,,,,,,,,,,,,,,,,,,,,"30574",,,,,,,,,,,,,,,,,,"40000US30574","Fort Bragg",,,,10075,10075,,,10075,4641,5434,46.06,53.94,10075,770,691,464,385,637,1061,1180,954,1546,1487,738,162,7.64,6.86,4.61,3.82,6.32,10.53,11.71,9.47,15.34,14.76,7.33,1.61,10075,7825,70,194,112,0,533,1341,77.67,0.69,1.93,1.11,0,5.29,13.31,4216,2195,1390,805,191,614,2021,720,1301,52.06,32.97,19.09,4.53,14.56,47.94,17.08,30.86,54356,4880,4216,2085,2131,49.45,50.55,9942,1579,2413,3992,5950,15.88,24.27,40.15,59.85
"30601","Fort Branch, IN Urban Cluster (2010)","ACSSF","us","400","00","0008367",,,,,,,,,,,,,,,,,,,,,,,,,,"30601",,,,,,,,,,,,,,,,,,"40000US30601","Fort Branch",,,,5415,5415,,,5415,2806,2609,51.82,48.18,5415,623,424,301,180,414,739,696,556,754,483,169,76,11.51,7.83,5.56,3.32,7.65,13.65,12.85,10.27,13.92,8.92,3.12,1.4,5415,5203,38,2,2,0,31,139,96.08,0.7,0.04,0.04,0,0.57,2.57,2256,1400,971,429,133,296,856,367,489,62.06,43.04,19.02,5.9,13.12,37.94,16.27,21.68,64125,2347,2256,1771,485,78.5,21.5,5405,661,660,1321,4084,12.23,12.21,24.44,75.56
